match_id,seat_zone,opponent_tier,ea_opponent_strength,team_position,weekday_match,top_player_injured,league_winner_known,holidays,weather_forecast,competing_city_events,days_until_match,flights_to_barcelona_index,google_trends_index,internal_search_trends,web_visits,web_conversion_rate,social_media_sentiment,zone_historical_sales,zone_seats_availability,ticket_availability_pct,competitor_avg_price,ticket_price
101,VIP,A,84,4,False,False,False,False,Sunny,False,81,20,20,100,5000,0.005,-0.0109,97,3903,0.9758,565.73,498.53
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,80,20,20,155,5000,0.0087,0.0133,487,14513,0.9675,49.98,58.72
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,80,20,20,155,5000,0.0087,0.0133,421,14579,0.9719,59.84,52.47
101,Lateral,A,84,4,False,False,False,False,Sunny,False,80,20,20,155,5000,0.0087,0.0133,779,29221,0.974,151.83,143.03
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,80,20,20,155,5000,0.0087,0.0133,577,24423,0.9769,232.63,265.11
101,VIP,A,84,4,False,False,False,False,Sunny,False,80,20,20,155,5000,0.0087,0.0133,118,3882,0.9705,526.06,516.94
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,79,20,20,226,5000,0.0074,0.2324,527,14473,0.9649,49.85,54.0
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,79,20,20,226,5000,0.0074,0.2324,480,14520,0.968,51.07,53.32
101,Lateral,A,84,4,False,False,False,False,Sunny,False,79,20,20,226,5000,0.0074,0.2324,918,29082,0.9694,140.05,156.6
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,79,20,20,226,5000,0.0074,0.2324,705,24295,0.9718,299.57,272.8
101,VIP,A,84,4,False,False,False,False,Sunny,False,79,20,20,226,5000,0.0074,0.2324,140,3860,0.965,555.6,550.65
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,78,20,20,222,5000,0.006,0.2266,640,14360,0.9573,56.11,46.9
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,78,20,20,222,5000,0.006,0.2266,528,14472,0.9648,60.91,52.42
101,Lateral,A,84,4,False,False,False,False,Sunny,False,78,20,20,222,5000,0.006,0.2266,1022,28978,0.9659,180.88,157.11
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,78,20,20,222,5000,0.006,0.2266,819,24181,0.9672,281.06,262.56
101,VIP,A,84,4,False,False,False,False,Sunny,False,78,20,20,222,5000,0.006,0.2266,153,3847,0.9617,461.71,507.37
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,77,20,20,100,5000,0.005,-0.0548,736,14264,0.9509,60.35,57.4
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,77,20,20,100,5000,0.005,-0.0548,637,14363,0.9575,58.9,52.22
101,Lateral,A,84,4,False,False,False,False,Sunny,False,77,20,20,100,5000,0.005,-0.0548,1352,28648,0.9549,137.31,155.67
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,77,20,20,100,5000,0.005,-0.0548,1011,23989,0.9596,243.03,253.95
101,VIP,A,84,4,False,False,False,False,Sunny,False,77,20,20,100,5000,0.005,-0.0548,180,3820,0.955,494.34,564.68
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,76,20,20,191,5000,0.0051,0.0281,762,14238,0.9492,51.42,53.37
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,76,20,20,191,5000,0.0051,0.0281,726,14274,0.9516,63.28,55.95
101,Lateral,A,84,4,False,False,False,False,Sunny,False,76,20,20,191,5000,0.0051,0.0281,1497,28503,0.9501,125.57,143.6
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,76,20,20,191,5000,0.0051,0.0281,1232,23768,0.9507,234.56,248.2
101,VIP,A,84,4,False,False,False,False,Sunny,False,76,20,20,191,5000,0.0051,0.0281,198,3802,0.9505,601.07,538.43
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,75,20,20,274,5907,0.005,-0.0679,893,14107,0.9405,63.17,56.41
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,75,20,20,274,5907,0.005,-0.0679,801,14199,0.9466,56.35,52.52
101,Lateral,A,84,4,False,False,False,False,Sunny,False,75,20,20,274,5907,0.005,-0.0679,1614,28386,0.9462,152.47,148.42
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,75,20,20,274,5907,0.005,-0.0679,1308,23692,0.9477,290.07,253.53
101,VIP,A,84,4,False,False,False,False,Sunny,False,75,20,20,274,5907,0.005,-0.0679,240,3760,0.94,553.83,545.15
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,74,20,20,229,5000,0.0081,0.2247,964,14036,0.9357,61.42,54.77
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,74,20,20,229,5000,0.0081,0.2247,871,14129,0.9419,56.75,52.73
101,Lateral,A,84,4,False,False,False,False,Sunny,False,74,20,20,229,5000,0.0081,0.2247,1796,28204,0.9401,137.8,165.51
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,74,20,20,229,5000,0.0081,0.2247,1423,23577,0.9431,243.93,267.64
101,VIP,A,84,4,False,False,False,False,Sunny,False,74,20,20,229,5000,0.0081,0.2247,260,3740,0.935,682.44,575.71
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,73,20,20,100,5000,0.005,0.139,1082,13918,0.9279,64.72,54.21
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,73,20,20,100,5000,0.005,0.139,939,14061,0.9374,60.52,54.13
101,Lateral,A,84,4,False,False,False,False,Sunny,False,73,20,20,100,5000,0.005,0.139,2028,27972,0.9324,159.76,138.93
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,73,20,20,100,5000,0.005,0.139,1636,23364,0.9346,309.17,260.61
101,VIP,A,84,4,False,False,False,False,Sunny,False,73,20,20,100,5000,0.005,0.139,291,3709,0.9273,464.72,541.64
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,72,20,20,205,6006,0.005,0.0192,1230,13770,0.918,52.49,54.2
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,72,20,20,205,6006,0.005,0.0192,1034,13966,0.9311,63.66,53.49
101,Lateral,A,84,4,False,False,False,False,Sunny,False,72,20,20,205,6006,0.005,0.0192,2344,27656,0.9219,113.69,140.15
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,72,20,20,205,6006,0.005,0.0192,1875,23125,0.925,218.03,264.1
101,VIP,A,84,4,False,False,False,False,Sunny,False,72,20,20,205,6006,0.005,0.0192,317,3683,0.9207,557.72,498.93
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,71,21,20,185,5951,0.005,0.0306,1337,13663,0.9109,57.04,54.17
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,71,21,20,185,5951,0.005,0.0306,1159,13841,0.9227,61.79,52.86
101,Lateral,A,84,4,False,False,False,False,Sunny,False,71,21,20,185,5951,0.005,0.0306,2648,27352,0.9117,159.5,156.3
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,71,21,20,185,5951,0.005,0.0306,2002,22998,0.9199,225.49,276.81
101,VIP,A,84,4,False,False,False,False,Sunny,False,71,21,20,185,5951,0.005,0.0306,355,3645,0.9113,618.71,550.01
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,70,24,20,317,6147,0.0128,0.0304,1428,13572,0.9048,47.4,52.32
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,70,24,20,317,6147,0.0128,0.0304,1277,13723,0.9149,51.79,57.8
101,Lateral,A,84,4,False,False,False,False,Sunny,False,70,24,20,317,6147,0.0128,0.0304,2831,27169,0.9056,191.31,163.63
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,70,24,20,317,6147,0.0128,0.0304,2212,22788,0.9115,249.01,265.96
101,VIP,A,84,4,False,False,False,False,Sunny,False,70,24,20,317,6147,0.0128,0.0304,390,3610,0.9025,605.49,536.23
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,69,20,20,134,7259,0.007,0.0851,1490,13510,0.9007,46.94,54.61
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,69,20,20,134,7259,0.007,0.0851,1421,13579,0.9053,53.39,56.69
101,Lateral,A,84,4,False,False,False,False,Sunny,False,69,20,20,134,7259,0.007,0.0851,3013,26987,0.8996,155.78,150.44
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,69,20,20,134,7259,0.007,0.0851,2300,22700,0.908,305.91,273.41
101,VIP,A,84,4,False,False,False,False,Sunny,False,69,20,20,134,7259,0.007,0.0851,424,3576,0.894,427.71,523.38
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,68,20,20,100,5000,0.0061,-0.0212,1621,13379,0.8919,43.15,51.24
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,68,20,20,100,5000,0.0061,-0.0212,1579,13421,0.8947,50.97,49.9
101,Lateral,A,84,4,False,False,False,False,Sunny,False,68,20,20,100,5000,0.0061,-0.0212,3159,26841,0.8947,148.24,161.54
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,68,20,20,100,5000,0.0061,-0.0212,2460,22540,0.9016,265.47,285.35
101,VIP,A,84,4,False,False,False,False,Sunny,False,68,20,20,100,5000,0.0061,-0.0212,444,3556,0.889,442.62,540.01
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,67,30,20,292,5000,0.0067,0.4323,1720,13280,0.8853,63.87,54.64
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,67,30,20,292,5000,0.0067,0.4323,1692,13308,0.8872,58.91,51.88
101,Lateral,A,84,4,False,False,False,False,Sunny,False,67,30,20,292,5000,0.0067,0.4323,3326,26674,0.8891,171.15,163.34
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,67,30,20,292,5000,0.0067,0.4323,2705,22295,0.8918,264.28,289.13
101,VIP,A,84,4,False,False,False,False,Sunny,False,67,30,20,292,5000,0.0067,0.4323,469,3531,0.8828,624.21,537.57
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,66,20,20,339,6315,0.0096,-0.0158,1821,13179,0.8786,61.6,55.88
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,66,20,20,339,6315,0.0096,-0.0158,1772,13228,0.8819,51.62,53.16
101,Lateral,A,84,4,False,False,False,False,Sunny,False,66,20,20,339,6315,0.0096,-0.0158,3509,26491,0.883,158.68,162.62
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,66,20,20,339,6315,0.0096,-0.0158,2922,22078,0.8831,214.49,267.3
101,VIP,A,84,4,False,False,False,False,Sunny,False,66,20,20,339,6315,0.0096,-0.0158,501,3499,0.8748,457.76,503.23
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,65,29,20,365,5000,0.009,-0.0357,1865,13135,0.8757,43.34,54.08
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,65,29,20,365,5000,0.009,-0.0357,1931,13069,0.8713,54.92,53.19
101,Lateral,A,84,4,False,False,False,False,Sunny,False,65,29,20,365,5000,0.009,-0.0357,3759,26241,0.8747,164.5,174.79
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,65,29,20,365,5000,0.009,-0.0357,3081,21919,0.8768,232.95,256.54
101,VIP,A,84,4,False,False,False,False,Sunny,False,65,29,20,365,5000,0.009,-0.0357,543,3457,0.8642,540.17,512.11
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,64,25,20,178,5000,0.012,0.132,1959,13041,0.8694,60.3,50.72
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,64,25,20,178,5000,0.012,0.132,2024,12976,0.8651,66.07,60.99
101,Lateral,A,84,4,False,False,False,False,Sunny,False,64,25,20,178,5000,0.012,0.132,3926,26074,0.8691,148.18,167.84
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,64,25,20,178,5000,0.012,0.132,3314,21686,0.8674,257.91,274.94
101,VIP,A,84,4,False,False,False,False,Sunny,False,64,25,20,178,5000,0.012,0.132,575,3425,0.8562,589.75,542.63
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,63,20,26,265,5000,0.013,-0.1081,2065,12935,0.8623,55.47,54.01
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,63,20,26,265,5000,0.013,-0.1081,2151,12849,0.8566,60.28,54.78
101,Lateral,A,84,4,False,False,False,False,Sunny,False,63,20,26,265,5000,0.013,-0.1081,4224,25776,0.8592,174.08,169.51
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,63,20,26,265,5000,0.013,-0.1081,3518,21482,0.8593,208.26,249.71
101,VIP,A,84,4,False,False,False,False,Sunny,False,63,20,26,265,5000,0.013,-0.1081,615,3385,0.8462,488.47,531.31
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,62,25,20,119,5000,0.0083,-0.0966,2203,12797,0.8531,47.59,56.43
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,62,25,20,119,5000,0.0083,-0.0966,2296,12704,0.8469,50.79,53.35
101,Lateral,A,84,4,False,False,False,False,Sunny,False,62,25,20,119,5000,0.0083,-0.0966,4431,25569,0.8523,165.76,157.37
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,62,25,20,119,5000,0.0083,-0.0966,3763,21237,0.8495,240.89,281.55
101,VIP,A,84,4,False,False,False,False,Sunny,False,62,25,20,119,5000,0.0083,-0.0966,662,3338,0.8345,614.89,533.75
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,61,20,20,201,5000,0.0093,0.1418,2290,12710,0.8473,64.23,58.2
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,61,20,20,201,5000,0.0093,0.1418,2508,12492,0.8328,48.18,50.21
101,Lateral,A,84,4,False,False,False,False,Sunny,False,61,20,20,201,5000,0.0093,0.1418,4597,25403,0.8468,158.75,159.33
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,61,20,20,201,5000,0.0093,0.1418,3870,21130,0.8452,198.58,243.57
101,VIP,A,84,4,False,False,False,False,Sunny,False,61,20,20,201,5000,0.0093,0.1418,698,3302,0.8255,473.8,500.63
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,60,35,20,191,8182,0.0156,-0.0231,2369,12631,0.8421,42.17,51.06
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,60,35,20,191,8182,0.0156,-0.0231,2600,12400,0.8267,60.74,53.48
101,Lateral,A,84,4,False,False,False,False,Sunny,False,60,35,20,191,8182,0.0156,-0.0231,4826,25174,0.8391,174.49,158.45
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,60,35,20,191,8182,0.0156,-0.0231,4061,20939,0.8376,342.35,288.99
101,VIP,A,84,4,False,False,False,False,Sunny,False,60,35,20,191,8182,0.0156,-0.0231,726,3274,0.8185,644.27,545.59
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,59,24,20,424,7455,0.0169,-0.1856,2467,12533,0.8355,60.52,52.25
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,59,24,20,424,7455,0.0169,-0.1856,2754,12246,0.8164,63.05,54.37
101,Lateral,A,84,4,False,False,False,False,Sunny,False,59,24,20,424,7455,0.0169,-0.1856,5121,24879,0.8293,160.37,163.12
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,59,24,20,424,7455,0.0169,-0.1856,4236,20764,0.8306,257.62,281.14
101,VIP,A,84,4,False,False,False,False,Sunny,False,59,24,20,424,7455,0.0169,-0.1856,756,3244,0.811,650.26,554.13
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,58,34,20,412,6357,0.0129,0.2929,2609,12391,0.8261,52.01,54.15
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,58,34,20,412,6357,0.0129,0.2929,2864,12136,0.8091,59.74,51.83
101,Lateral,A,84,4,False,False,False,False,Sunny,False,58,34,20,412,6357,0.0129,0.2929,5387,24613,0.8204,141.14,166.33
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,58,34,20,412,6357,0.0129,0.2929,4366,20634,0.8254,284.91,278.48
101,VIP,A,84,4,False,False,False,False,Sunny,False,58,34,20,412,6357,0.0129,0.2929,789,3211,0.8027,521.53,565.88
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,57,36,24,100,6626,0.0234,-0.0593,2774,12226,0.8151,46.1,54.56
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,57,36,24,100,6626,0.0234,-0.0593,3001,11999,0.7999,61.28,59.61
101,Lateral,A,84,4,False,False,False,False,Sunny,False,57,36,24,100,6626,0.0234,-0.0593,5676,24324,0.8108,163.97,152.18
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,57,36,24,100,6626,0.0234,-0.0593,4632,20368,0.8147,295.45,267.33
101,VIP,A,84,4,False,False,False,False,Sunny,False,57,36,24,100,6626,0.0234,-0.0593,811,3189,0.7973,553.73,505.04
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,56,31,24,336,7591,0.0092,-0.1766,2987,12013,0.8009,42.99,52.33
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,56,31,24,336,7591,0.0092,-0.1766,3150,11850,0.79,55.35,56.19
101,Lateral,A,84,4,False,False,False,False,Sunny,False,56,31,24,336,7591,0.0092,-0.1766,5970,24030,0.801,187.83,161.71
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,56,31,24,336,7591,0.0092,-0.1766,4817,20183,0.8073,209.52,258.0
101,VIP,A,84,4,False,False,False,False,Sunny,False,56,31,24,336,7591,0.0092,-0.1766,853,3147,0.7867,590.23,513.44
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,55,21,20,100,6803,0.0151,0.1131,3052,11948,0.7965,66.48,56.31
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,55,21,20,100,6803,0.0151,0.1131,3270,11730,0.782,65.9,57.43
101,Lateral,A,84,4,False,False,False,False,Sunny,False,55,21,20,100,6803,0.0151,0.1131,6255,23745,0.7915,175.89,177.4
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,55,21,20,100,6803,0.0151,0.1131,5072,19928,0.7971,296.73,284.34
101,VIP,A,84,4,False,False,False,False,Sunny,False,55,21,20,100,6803,0.0151,0.1131,877,3123,0.7808,468.57,525.84
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,54,22,31,144,8063,0.0173,0.0211,3224,11776,0.7851,67.23,61.75
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,54,22,31,144,8063,0.0173,0.0211,3350,11650,0.7767,52.75,50.85
101,Lateral,A,84,4,False,False,False,False,Sunny,False,54,22,31,144,8063,0.0173,0.0211,6510,23490,0.783,130.77,160.0
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,54,22,31,144,8063,0.0173,0.0211,5251,19749,0.79,236.12,264.14
101,VIP,A,84,4,False,False,False,False,Sunny,False,54,22,31,144,8063,0.0173,0.0211,927,3073,0.7682,657.84,569.96
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,53,20,30,228,8518,0.0165,0.1976,3356,11644,0.7763,57.72,56.47
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,53,20,30,228,8518,0.0165,0.1976,3436,11564,0.7709,48.04,57.79
101,Lateral,A,84,4,False,False,False,False,Sunny,False,53,20,30,228,8518,0.0165,0.1976,6633,23367,0.7789,167.45,159.59
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,53,20,30,228,8518,0.0165,0.1976,5432,19568,0.7827,246.61,264.8
101,VIP,A,84,4,False,False,False,False,Sunny,False,53,20,30,228,8518,0.0165,0.1976,964,3036,0.759,680.38,568.42
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,52,26,20,157,5483,0.005,-0.1227,3556,11444,0.7629,57.38,53.86
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,52,26,20,157,5483,0.005,-0.1227,3576,11424,0.7616,57.05,55.37
101,Lateral,A,84,4,False,False,False,False,Sunny,False,52,26,20,157,5483,0.005,-0.1227,6924,23076,0.7692,129.36,157.79
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,52,26,20,157,5483,0.005,-0.1227,5610,19390,0.7756,273.33,276.46
101,VIP,A,84,4,False,False,False,False,Sunny,False,52,26,20,157,5483,0.005,-0.1227,1006,2994,0.7485,721.18,602.84
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,51,39,20,396,7401,0.0072,-0.0278,3719,11281,0.7521,59.22,51.96
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,51,39,20,396,7401,0.0072,-0.0278,3701,11299,0.7533,50.55,57.96
101,Lateral,A,84,4,False,False,False,False,Sunny,False,51,39,20,396,7401,0.0072,-0.0278,7224,22776,0.7592,169.76,157.23
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,51,39,20,396,7401,0.0072,-0.0278,5864,19136,0.7654,278.46,278.56
101,VIP,A,84,4,False,False,False,False,Sunny,False,51,39,20,396,7401,0.0072,-0.0278,1036,2964,0.741,615.02,537.8
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,50,38,33,100,5000,0.005,0.4682,3792,11208,0.7472,46.76,56.75
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,50,38,33,100,5000,0.005,0.4682,3870,11130,0.742,51.53,52.36
101,Lateral,A,84,4,False,False,False,False,Sunny,False,50,38,33,100,5000,0.005,0.4682,7686,22314,0.7438,169.97,165.57
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,50,38,33,100,5000,0.005,0.4682,6137,18863,0.7545,242.51,267.69
101,VIP,A,84,4,False,False,False,False,Sunny,False,50,38,33,100,5000,0.005,0.4682,1062,2938,0.7345,620.52,541.79
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,49,33,20,566,8121,0.0139,-0.1083,3884,11116,0.7411,65.34,56.96
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,49,33,20,566,8121,0.0139,-0.1083,3971,11029,0.7353,57.35,58.42
101,Lateral,A,84,4,False,False,False,False,Sunny,False,49,33,20,566,8121,0.0139,-0.1083,8018,21982,0.7327,191.79,166.25
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,49,33,20,566,8121,0.0139,-0.1083,6383,18617,0.7447,340.3,291.92
101,VIP,A,84,4,False,False,False,False,Sunny,False,49,33,20,566,8121,0.0139,-0.1083,1092,2908,0.727,616.0,595.85
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,48,30,28,448,11335,0.0119,0.4158,3995,11005,0.7337,53.14,52.64
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,48,30,28,448,11335,0.0119,0.4158,4139,10861,0.7241,50.12,60.75
101,Lateral,A,84,4,False,False,False,False,Sunny,False,48,30,28,448,11335,0.0119,0.4158,8354,21646,0.7215,166.27,158.88
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,48,30,28,448,11335,0.0119,0.4158,6603,18397,0.7359,288.13,258.22
101,VIP,A,84,4,False,False,False,False,Sunny,False,48,30,28,448,11335,0.0119,0.4158,1132,2868,0.717,655.13,560.54
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,47,38,25,492,5487,0.0112,-0.2878,4164,10836,0.7224,68.53,60.26
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,47,38,25,492,5487,0.0112,-0.2878,4253,10747,0.7165,59.36,53.78
101,Lateral,A,84,4,False,False,False,False,Sunny,False,47,38,25,492,5487,0.0112,-0.2878,8625,21375,0.7125,193.34,169.35
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,47,38,25,492,5487,0.0112,-0.2878,6846,18154,0.7262,293.77,282.39
101,VIP,A,84,4,False,False,False,False,Sunny,False,47,38,25,492,5487,0.0112,-0.2878,1168,2832,0.708,564.55,570.67
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,46,48,20,442,11942,0.0163,0.1488,4348,10652,0.7101,52.95,57.32
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,46,48,20,442,11942,0.0163,0.1488,4386,10614,0.7076,56.0,55.14
101,Lateral,A,84,4,False,False,False,False,Sunny,False,46,48,20,442,11942,0.0163,0.1488,8901,21099,0.7033,141.49,153.75
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,46,48,20,442,11942,0.0163,0.1488,7097,17903,0.7161,329.64,304.43
101,VIP,A,84,4,False,False,False,False,Sunny,False,46,48,20,442,11942,0.0163,0.1488,1200,2800,0.7,668.71,564.9
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,45,43,28,100,9992,0.005,0.1647,4478,10522,0.7015,49.94,56.69
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,45,43,28,100,9992,0.005,0.1647,4460,10540,0.7027,53.66,56.87
101,Lateral,A,84,4,False,False,False,False,Sunny,False,45,43,28,100,9992,0.005,0.1647,9159,20841,0.6947,151.65,174.63
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,45,43,28,100,9992,0.005,0.1647,7374,17626,0.705,309.98,291.96
101,VIP,A,84,4,False,False,False,False,Sunny,False,45,43,28,100,9992,0.005,0.1647,1239,2761,0.6903,559.33,557.22
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,44,49,38,111,12181,0.0136,-0.0833,4659,10341,0.6894,59.81,61.86
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,44,49,38,111,12181,0.0136,-0.0833,4514,10486,0.6991,63.45,56.3
101,Lateral,A,84,4,False,False,False,False,Sunny,False,44,49,38,111,12181,0.0136,-0.0833,9441,20559,0.6853,149.54,161.07
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,44,49,38,111,12181,0.0136,-0.0833,7559,17441,0.6976,221.01,271.31
101,VIP,A,84,4,False,False,False,False,Sunny,False,44,49,38,111,12181,0.0136,-0.0833,1278,2722,0.6805,564.56,548.34
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,43,31,20,664,6542,0.0219,0.0602,4757,10243,0.6829,58.62,57.98
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,43,31,20,664,6542,0.0219,0.0602,4642,10358,0.6905,61.43,58.07
101,Lateral,A,84,4,False,False,False,False,Sunny,False,43,31,20,664,6542,0.0219,0.0602,9765,20235,0.6745,177.37,181.13
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,43,31,20,664,6542,0.0219,0.0602,7714,17286,0.6914,299.49,274.79
101,VIP,A,84,4,False,False,False,False,Sunny,False,43,31,20,664,6542,0.0219,0.0602,1339,2661,0.6653,634.3,542.66
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,42,45,29,267,9185,0.0219,0.6415,4838,10162,0.6775,59.41,56.67
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,42,45,29,267,9185,0.0219,0.6415,4793,10207,0.6805,70.37,60.04
101,Lateral,A,84,4,False,False,False,False,Sunny,False,42,45,29,267,9185,0.0219,0.6415,10194,19806,0.6602,158.85,175.43
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,42,45,29,267,9185,0.0219,0.6415,8011,16989,0.6796,343.02,309.84
101,VIP,A,84,4,False,False,False,False,Sunny,False,42,45,29,267,9185,0.0219,0.6415,1372,2628,0.657,483.31,597.5
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,41,25,37,266,5015,0.0196,0.0704,4983,10017,0.6678,48.5,58.86
101,Gol Sud,A,84,4,False,False,False,False,Sunny,False,41,25,37,266,5015,0.0196,0.0704,4919,10081,0.6721,59.17,56.49
101,Lateral,A,84,4,False,False,False,False,Sunny,False,41,25,37,266,5015,0.0196,0.0704,10407,19593,0.6531,135.56,168.02
101,Tribuna,A,84,4,False,False,False,False,Sunny,False,41,25,37,266,5015,0.0196,0.0704,8252,16748,0.6699,307.12,308.4
101,VIP,A,84,4,False,False,False,False,Sunny,False,41,25,37,266,5015,0.0196,0.0704,1420,2580,0.645,605.0,530.92
101,Gol Nord,A,84,4,False,False,False,False,Sunny,False,40,48,24,289,7122,0.0146,0.2311,5085,9915,0.661,58.12,59.62
